timestamp,open,high,low,close,volume
1767627000000,1.1051,1.1238,1.1006,1.1157,1724237.0
1767627900000,1.1157,1.12,1.1051,1.1089,912061.0
1767628800000,1.1089,1.1123,1.0977,1.1021,1162567.0
1767629700000,1.1021,1.1074,1.084,1.0867,1289311.0
1767630600000,1.0867,1.0922,1.0755,1.0795,1233506.0
1767631500000,1.0795,1.0851,1.078,1.0831,824313.0
1767632400000,1.0831,1.1055,1.0825,1.0995,2191060.0
1767633300000,1.0995,1.107,1.0838,1.0913,1776383.0
1767634200000,1.0913,1.1174,1.0908,1.1118,1573531.0
1767635100000,1.1118,1.1304,1.1097,1.1203,1717169.0
1767636000000,1.1203,1.1389,1.1142,1.1366,1824122.0
1767636900000,1.1366,1.148,1.1326,1.1371,1973861.0
1767637800000,1.1371,1.1379,1.125,1.1295,1214777.0
1767638700000,1.1295,1.1348,1.1215,1.1322,684299.0
1767639600000,1.1322,1.1334,1.1202,1.1212,974451.0
1767640500000,1.1212,1.126,1.1171,1.1235,971062.0
1767641400000,1.1235,1.1296,1.1186,1.121,601705.0
1767642300000,1.121,1.1254,1.1157,1.1193,559678.0
1767643200000,1.1193,1.1311,1.1178,1.1259,915988.0
1767644100000,1.1259,1.1275,1.119,1.124,731627.0
1767645000000,1.124,1.124,1.0962,1.1031,3499955.0
1767645900000,1.1031,1.1077,1.1,1.1044,929720.0
1767646800000,1.1044,1.1153,1.0993,1.101,954490.0
1767647700000,1.101,1.106,1.0979,1.099,472689.0
1767648600000,1.099,1.1051,1.0953,1.102,703300.0
1767649500000,1.102,1.1035,1.0925,1.0937,498247.0
1767650400000,1.0937,1.1076,1.0929,1.103,722756.0
1767651300000,1.103,1.1134,1.1009,1.105,670468.0
1767652200000,1.105,1.1063,1.0993,1.1004,296967.0
1767653100000,1.1004,1.1063,1.0952,1.1019,550984.0
1767654000000,1.1019,1.1022,1.0961,1.0968,252619.0
1767654900000,1.0968,1.099,1.0883,1.0902,869368.0
1767655800000,1.0902,1.0958,1.0854,1.0943,770466.0
1767656700000,1.0943,1.0959,1.09,1.0909,335762.0
1767657600000,1.0909,1.0916,1.0777,1.0791,1066340.0
1767658500000,1.0791,1.0838,1.0773,1.0794,404390.0
1767659400000,1.0794,1.0803,1.0692,1.071,1156827.0
1767660300000,1.071,1.0861,1.0703,1.0845,757130.0
1767661200000,1.0845,1.0905,1.0717,1.0767,787856.0
1767662100000,1.0767,1.0883,1.0763,1.0877,556811.0
1767663000000,1.0877,1.0909,1.0821,1.0908,798110.0
1767663900000,1.0908,1.0944,1.084,1.0911,1718045.0
1767664800000,1.0911,1.1044,1.0876,1.1004,1003679.0
1767665700000,1.1004,1.1182,1.0993,1.1134,1321866.0
1767666600000,1.1134,1.1194,1.102,1.1185,1300722.0
1767667500000,1.1185,1.1313,1.1143,1.1267,1338577.0
1767668400000,1.1267,1.1453,1.1235,1.1347,1966240.0
1767669300000,1.1347,1.1389,1.1276,1.1374,646110.0
1767670200000,1.1374,1.14,1.1128,1.1169,1246512.0
1767671100000,1.1169,1.1214,1.1121,1.1181,667414.0
1767672000000,1.1181,1.1289,1.1144,1.1275,606036.0
1767672900000,1.1275,1.1595,1.1275,1.1372,2578364.0
1767673800000,1.1372,1.1683,1.1346,1.161,2163104.0
1767674700000,1.161,1.1697,1.1514,1.1546,1985537.0
1767675600000,1.1546,1.1546,1.1415,1.1426,1130600.0
1767676500000,1.1426,1.1482,1.1368,1.1395,683129.0
1767677400000,1.1395,1.1449,1.1282,1.1313,1042038.0
1767678300000,1.1313,1.1343,1.0952,1.0999,3597427.0
1767679200000,1.0999,1.1086,1.0997,1.1025,1506986.0
1767680100000,1.1025,1.104,1.0902,1.1007,1171445.0
1767681000000,1.1007,1.1079,1.0949,1.1064,631042.0
1767681900000,1.1064,1.1108,1.0999,1.1019,642327.0
1767682800000,1.1019,1.1141,1.1019,1.1109,666838.0
1767683700000,1.1109,1.1241,1.1094,1.1159,849999.0
1767684600000,1.1159,1.1175,1.102,1.1055,1031430.0
1767685500000,1.1055,1.1062,1.0814,1.0953,2376502.0
1767686400000,1.0953,1.1217,1.0948,1.1139,1414139.0
1767687300000,1.1139,1.114,1.0996,1.1024,795422.0
1767688200000,1.1024,1.1105,1.0986,1.1065,574421.0
1767689100000,1.1065,1.1131,1.1031,1.1065,536504.0
1767690000000,1.1065,1.1139,1.1012,1.1123,382846.0
1767690900000,1.1123,1.1148,1.1101,1.1106,224957.0
1767691800000,1.1106,1.1108,1.1004,1.1052,409526.0
1767692700000,1.1052,1.1074,1.0967,1.1016,706043.0
1767693600000,1.1016,1.113,1.0989,1.1095,412235.0
1767694500000,1.1095,1.1113,1.1039,1.1046,437263.0
1767695400000,1.1046,1.1108,1.1027,1.1077,281685.0
1767696300000,1.1077,1.1136,1.1064,1.1075,355043.0
1767697200000,1.1075,1.1198,1.1059,1.1157,463032.0
1767698100000,1.1157,1.1184,1.1092,1.1155,327133.0
1767699000000,1.1155,1.1195,1.1118,1.1173,409528.0
1767699900000,1.1173,1.1198,1.1058,1.1106,625464.0
1767700800000,1.1106,1.1196,1.1089,1.112,415982.0
1767701700000,1.112,1.1247,1.1106,1.1229,406324.0
1767702600000,1.1229,1.1418,1.1222,1.1364,1028667.0
1767703500000,1.1364,1.1465,1.1291,1.1328,912125.0
1767704400000,1.1328,1.137,1.1269,1.1332,521994.0
1767705300000,1.1332,1.1425,1.1245,1.1335,743274.0
1767706200000,1.1335,1.1356,1.1211,1.1273,509964.0
1767707100000,1.1273,1.1348,1.125,1.133,398297.0
1767708000000,1.133,1.1394,1.1314,1.1329,582671.0
1767708900000,1.1329,1.1374,1.1233,1.1278,684104.0
1767709800000,1.1278,1.128,1.1095,1.1137,1222384.0
1767710700000,1.1137,1.1149,1.1035,1.1107,1188469.0
1767711600000,1.1107,1.1232,1.1072,1.1146,712184.0
1767712500000,1.1146,1.1286,1.1146,1.1253,554563.0
1767713400000,1.1253,1.1255,1.1029,1.1075,975147.0
1767714300000,1.1075,1.121,1.1003,1.1193,736540.0
1767715200000,1.1193,1.1247,1.1021,1.1142,1056346.0
1767716100000,1.1142,1.1283,1.1011,1.1021,1245388.0
1767717000000,1.1021,1.1077,1.0889,1.0972,1634525.0
1767717900000,1.0972,1.1073,1.0862,1.105,899347.0
1767718800000,1.105,1.1202,1.1002,1.116,821505.0
1767719700000,1.116,1.1199,1.1087,1.1112,444147.0
1767720600000,1.1112,1.1138,1.1003,1.1015,658040.0
1767721500000,1.1015,1.1016,1.0778,1.0809,2763432.0
1767722400000,1.0809,1.1,1.073,1.0923,1723966.0
1767723300000,1.0923,1.1086,1.089,1.0949,802728.0
1767724200000,1.0949,1.0956,1.0894,1.0944,452936.0
1767725100000,1.0944,1.104,1.0935,1.1003,446011.0
1767726000000,1.1003,1.1151,1.0991,1.1095,585740.0
1767726900000,1.1095,1.1138,1.1022,1.1092,354790.0
1767727800000,1.1092,1.1144,1.1024,1.1065,318873.0
